"","date","source","kW","TemperatureF","Temp_bin"
"150",2014-03-16,"kW_sim",0.00011248022195042,58.992276888875,"(59,61.3]"
"151",2014-03-17,"kW_bills",0.000108651994333532,57.7728832945417,"(56.6,59]"
"152",2014-03-17,"kW_sim",0.000105459117482962,57.7728832945417,"(56.6,59]"
"153",2014-03-18,"kW_bills",0.000105114406434309,57.305968726625,"(56.6,59]"
"154",2014-03-18,"kW_sim",0.000103997118116308,57.305968726625,"(56.6,59]"
"155",2014-03-19,"kW_bills",0.000103569018047761,58.7172959576667,"(56.6,59]"
"156",2014-03-19,"kW_sim",0.000109197659726549,58.7172959576667,"(56.6,59]"
"157",2014-03-20,"kW_bills",0.000103520802401782,58.9469870335,"(56.6,59]"
"158",2014-03-20,"kW_sim",0.0001077823768259,58.9469870335,"(56.6,59]"
"159",2014-03-21,"kW_bills",0.000105123642003987,55.3608886349167,"(54.2,56.6]"
"160",2014-03-21,"kW_sim",0.00010334918329082,55.3608886349167,"(54.2,56.6]"
"161",2014-03-22,"kW_bills",0.000109990558326819,56.1542715485,"(54.2,56.6]"
"162",2014-03-22,"kW_sim",0.00010984403109715,56.1542715485,"(54.2,56.6]"
"163",2014-03-23,"kW_bills",0.000114287034435922,55.675629291,"(54.2,56.6]"
"164",2014-03-23,"kW_sim",0.00010801192346949,55.675629291,"(54.2,56.6]"
"165",2014-03-24,"kW_bills",0.000106039798625146,57.8841533192083,"(56.6,59]"
"166",2014-03-24,"kW_sim",0.00010757749345166,57.8841533192083,"(56.6,59]"
"167",2014-03-25,"kW_bills",0.000110123853446077,55.808543097,"(54.2,56.6]"
"168",2014-03-25,"kW_sim",0.000103984222337491,55.808543097,"(54.2,56.6]"
"169",2014-03-26,"kW_bills",0.000109191234113391,56.3012967195833,"(54.2,56.6]"
"170",2014-03-26,"kW_sim",0.000104995987232442,56.3012967195833,"(54.2,56.6]"
"171",2014-03-27,"kW_bills",0.000107494546370599,57.7647787936667,"(56.6,59]"
"172",2014-03-27,"kW_sim",0.000107219496543986,57.7647787936667,"(56.6,59]"
"173",2014-03-28,"kW_bills",0.000104265080943149,60.2959572839583,"(59,61.3]"
"174",2014-03-28,"kW_sim",0.000109919355470974,60.2959572839583,"(59,61.3]"
"175",2014-03-29,"kW_bills",0.000118548611568054,57.223302821875,"(56.6,59]"
"176",2014-03-29,"kW_sim",0.000106347415560081,57.223302821875,"(56.6,59]"
"177",2014-03-30,"kW_bills",0.000115632544467589,54.9156178483333,"(54.2,56.6]"
"178",2014-03-30,"kW_sim",0.000108424315687278,54.9156178483333,"(54.2,56.6]"
"179",2014-03-31,"kW_bills",0.000121650689200069,50.9261060247083,"(49.5,51.8]"
"180",2014-03-31,"kW_sim",0.000107226795050855,50.9261060247083,"(49.5,51.8]"
"181",2014-04-01,"kW_bills",0.000115912338308796,49.1707022524583,"(47.1,49.5]"
"182",2014-04-01,"kW_sim",9.82129664489527e-05,49.1707022524583,"(47.1,49.5]"
"183",2014-04-02,"kW_bills",0.000104680909943952,52.0458657788333,"(51.8,54.2]"
"184",2014-04-02,"kW_sim",9.50673819963771e-05,52.0458657788333,"(51.8,54.2]"
"185",2014-04-03,"kW_bills",0.000102482915194415,53.8928040135,"(51.8,54.2]"
"186",2014-04-03,"kW_sim",9.37281008272852e-05,53.8928040135,"(51.8,54.2]"
"187",2014-04-04,"kW_bills",0.000104225226513547,53.9443565265,"(51.8,54.2]"
"188",2014-04-04,"kW_sim",9.51282725093529e-05,53.9443565265,"(51.8,54.2]"
"189",2014-04-05,"kW_bills",0.000104166044990157,55.9886265316667,"(54.2,56.6]"
"190",2014-04-05,"kW_sim",9.64596514123668e-05,55.9886265316667,"(54.2,56.6]"
"191",2014-04-06,"kW_bills",0.000107091173153628,59.8291342211667,"(59,61.3]"
"192",2014-04-06,"kW_sim",0.000108375881897323,59.8291342211667,"(59,61.3]"
"193",2014-04-07,"kW_bills",9.94615800710699e-05,65.4677391225,"(63.7,66.1]"
"194",2014-04-07,"kW_sim",0.000110203296654444,65.4677391225,"(63.7,66.1]"
"195",2014-04-08,"kW_bills",9.86307317317209e-05,66.5294412356667,"(66.1,68.4]"
"196",2014-04-08,"kW_sim",0.000110839280947781,66.5294412356667,"(66.1,68.4]"
"197",2014-04-09,"kW_bills",9.79459275207986e-05,60.4479674298333,"(59,61.3]"
"198",2014-04-09,"kW_sim",9.96425891444606e-05,60.4479674298333,"(59,61.3]"
"199",2014-04-10,"kW_bills",9.61543117304004e-05,60.5298131411667,"(59,61.3]"
"200",2014-04-10,"kW_sim",0.000101143353371207,60.5298131411667,"(59,61.3]"
"201",2014-04-11,"kW_bills",9.8346845154081e-05,58.4809721183333,"(56.6,59]"
"202",2014-04-11,"kW_sim",9.67484192743293e-05,58.4809721183333,"(56.6,59]"
"203",2014-04-12,"kW_bills",0.000104372607214824,58.6147422481667,"(56.6,59]"
"204",2014-04-12,"kW_sim",9.92906960884127e-05,58.6147422481667,"(56.6,59]"
"205",2014-04-13,"kW_bills",0.000107545131068536,59.5253502751667,"(59,61.3]"
"206",2014-04-13,"kW_sim",0.000106361183214586,59.5253502751667,"(59,61.3]"
"207",2014-04-14,"kW_bills",0.000100232049442786,59.2476604153333,"(59,61.3]"
"208",2014-04-14,"kW_sim",9.9757518181287e-05,59.2476604153333,"(59,61.3]"
"209",2014-04-15,"kW_bills",9.73156281627797e-05,59.5147206178333,"(59,61.3]"
